Date,Adj Close,Close,High,Low,Open,Volume
2021-08-02,53.613155364990234,61.97999954223633,62.720001220703125,61.90999984741211,62.560001373291016,3723600
2021-08-03,54.19270324707031,62.650001525878906,63.08000183105469,62.02000045776367,62.130001068115234,3866300
2021-08-04,53.50935363769531,61.86000061035156,63.459999084472656,61.83000183105469,63.119998931884766,4036600
2021-08-05,52.98169708251953,61.25,62.08000183105469,61.119998931884766,61.88999938964844,3376000
2021-08-06,51.7447395324707,59.81999969482422,60.439998626708984,59.15999984741211,60.06999969482422,8796000
2021-08-09,50.897029876708984,58.84000015258789,59.720001220703125,58.81999969482422,59.15999984741211,5862100
2021-08-10,50.21367645263672,58.04999923706055,59.060001373291016,57.959999084472656,58.84000015258789,7730700
2021-08-11,51.260337829589844,59.2599983215332,59.900001525878906,58.72999954223633,58.75,6053400
2021-08-12,50.47317886352539,58.349998474121094,59.130001068115234,58.0,59.130001068115234,4130700
2021-08-13,50.897029876708984,58.84000015258789,59.16999816894531,58.470001220703125,58.9900016784668,4673000
2021-08-16,50.931640625,58.880001068115234,59.27000045776367,58.54999923706055,58.84000015258789,3974200
2021-08-17,50.91432189941406,58.86000061035156,59.209999084472656,58.369998931884766,58.599998474121094,4816300
2021-08-18,49.22756576538086,56.90999984741211,58.83000183105469,56.869998931884766,58.66999816894531,8108900
2021-08-19,48.89021301269531,56.52000045776367,57.099998474121094,56.36000061035156,56.86000061035156,5592900
2021-08-20,48.7431640625,56.349998474121094,56.95000076293945,56.150001525878906,56.38999938964844,4164900
2021-08-23,49.98011779785156,57.779998779296875,58.16999816894531,56.75,57.15999984741211,5288800
2021-08-24,49.72061538696289,57.47999954223633,58.18000030517578,57.43000030517578,58.13999938964844,3143800
2021-08-25,49.22756576538086,56.90999984741211,57.79999923706055,56.5099983215332,57.06999969482422,3942800
2021-08-26,48.9853630065918,56.630001068115234,57.16999816894531,56.47999954223633,56.52000045776367,3152800
2021-08-27,50.33476638793945,58.189998626708984,58.25,56.33000183105469,56.66999816894531,5029900
2021-08-30,49.746559143066406,57.5099983215332,58.56999969482422,57.27000045776367,58.43000030517578,4860200
2021-08-31,50.161766052246094,57.9900016784668,58.040000915527344,57.47999954223633,57.810001373291016,5854500
2021-09-01,50.06661605834961,57.880001068115234,58.349998474121094,57.630001068115234,58.130001068115234,5506300
2021-09-02,50.78458023071289,58.709999084472656,58.72999954223633,57.90999984741211,58.02000045776367,5015900
2021-09-03,51.61498260498047,59.66999816894531,60.130001068115234,59.06999969482422,59.630001068115234,8075800
2021-09-07,50.41262435913086,58.279998779296875,59.369998931884766,58.04999923706055,59.119998931884766,6074700
2021-09-08,50.264183044433594,57.560001373291016,58.099998474121094,57.29999923706055,57.75,4713200
2021-09-09,50.045860290527344,57.310001373291016,57.81999969482422,56.95000076293945,57.70000076293945,3900100
2021-09-10,49.76642990112305,56.9900016784668,57.560001373291016,56.91999816894531,57.20000076293945,4307300
2021-09-13,49.81008529663086,57.040000915527344,57.68000030517578,56.83000183105469,57.029998779296875,4647300
2021-09-14,49.94980239868164,57.20000076293945,57.619998931884766,56.75,57.20000076293945,4647500
2021-09-15,50.39516067504883,57.709999084472656,57.88999938964844,56.91999816894531,56.91999816894531,4004900
2021-09-16,48.40415573120117,55.43000030517578,56.97999954223633,54.869998931884766,56.709999084472656,8479000
2021-09-17,48.22077560424805,55.220001220703125,55.310001373291016,54.540000915527344,54.95000076293945,10437600
2021-09-20,47.16415023803711,54.0099983215332,54.91999816894531,53.52000045776367,54.81999969482422,10411800
2021-09-21,47.60076141357422,54.5099983215332,55.439998626708984,54.209999084472656,54.4900016784668,5627600
2021-09-22,47.723026275634766,54.650001525878906,55.63999938964844,54.599998474121094,54.970001220703125,6199900
2021-09-23,47.19906997680664,54.04999923706055,54.880001068115234,53.939998626708984,54.459999084472656,5964000
2021-09-24,47.04188537597656,53.869998931884766,54.47999954223633,53.63999938964844,53.88999938964844,4720900
2021-09-27,47.06808853149414,53.900001525878906,54.939998626708984,53.720001220703125,53.869998931884766,4915000
2021-09-28,47.66189956665039,54.58000183105469,54.790000915527344,53.2599983215332,53.5,7613100
2021-09-29,46.90216827392578,53.709999084472656,54.630001068115234,53.5099983215332,54.52000045776367,5614100
2021-09-30,47.41738510131836,54.29999923706055,55.099998474121094,54.099998474121094,54.20000076293945,6813600
2021-10-01,46.77119064331055,53.560001373291016,54.650001525878906,53.36000061035156,54.650001525878906,6136500
2021-10-04,47.74048614501953,54.66999816894531,55.0099983215332,53.66999816894531,53.66999816894531,6177400
2021-10-05,47.0069580078125,53.83000183105469,54.470001220703125,53.18000030517578,54.040000915527344,6800600
2021-10-06,47.618228912353516,54.529998779296875,54.54999923706055,53.029998779296875,53.52000045776367,5997600
2021-10-07,47.68809509277344,54.61000061035156,55.189998626708984,54.209999084472656,54.459999084472656,5270400
2021-10-08,47.426116943359375,54.310001373291016,55.75,54.2599983215332,55.65999984741211,5088200
2021-10-11,47.33005905151367,54.20000076293945,55.16999816894531,54.0099983215332,54.650001525878906,4161400
2021-10-12,47.836544036865234,54.779998779296875,55.36000061035156,54.029998779296875,54.36000061035156,5321400
2021-10-13,49.225013732910156,56.369998931884766,56.72999954223633,54.90999984741211,55.040000915527344,10130400
2021-10-14,50.44755554199219,57.77000045776367,57.939998626708984,56.689998626708984,57.0,8182200
2021-10-15,49.801353454589844,57.029998779296875,57.279998779296875,56.0,56.56999969482422,6259700
2021-10-18,49.233741760253906,56.380001068115234,56.91999816894531,56.16999816894531,56.79999923706055,4913600
2021-10-19,49.76642990112305,56.9900016784668,57.47999954223633,56.5,57.36000061035156,4442000
2021-10-20,49.914878845214844,57.15999984741211,57.70000076293945,56.81999969482422,57.5,3972800
2021-10-21,49.932342529296875,57.18000030517578,57.220001220703125,56.650001525878906,57.029998779296875,4254200
2021-10-22,50.307830810546875,57.61000061035156,59.2599983215332,57.5,57.900001525878906,7953300
2021-10-25,50.569820404052734,57.90999984741211,58.599998474121094,57.7400016784668,58.380001068115234,5964500
2021-10-26,50.38642501831055,57.70000076293945,58.06999969482422,57.25,57.52000045776367,4850500
2021-10-27,50.246707916259766,57.540000915527344,57.869998931884766,57.04999923706055,57.4900016784668,5313300
2021-10-28,47.95880126953125,54.91999816894531,56.5099983215332,54.5099983215332,56.25,9301900
2021-10-29,47.155418395996094,54.0,55.380001068115234,53.9900016784668,54.16999816894531,9877400
2021-11-01,47.41738510131836,54.29999923706055,54.779998779296875,53.540000915527344,53.779998779296875,6154600
2021-11-02,47.775413513183594,54.709999084472656,54.7599983215332,53.54999923706055,54.0,6585500
2021-11-03,48.133453369140625,55.119998931884766,55.45000076293945,53.63999938964844,53.880001068115234,6931500
2021-11-04,47.89765930175781,54.849998474121094,56.130001068115234,54.5099983215332,55.63999938964844,6898400
2021-11-05,49.21627426147461,56.36000061035156,56.41999816894531,55.0099983215332,55.119998931884766,5625200
2021-11-08,49.06781768798828,56.189998626708984,56.959999084472656,55.900001525878906,56.83000183105469,5107200
2021-11-09,49.55685043334961,56.75,56.77000045776367,55.68000030517578,56.209999084472656,4572200
2021-11-10,50.79685592651367,58.16999816894531,58.849998474121094,57.900001525878906,58.06999969482422,8901000
2021-11-11,51.390663146972656,58.849998474121094,59.380001068115234,58.31999969482422,59.099998474121094,6392800
2021-11-12,51.285865783691406,58.72999954223633,59.279998779296875,58.08000183105469,58.41999816894531,4499800
2021-11-15,51.495445251464844,58.970001220703125,59.209999084472656,58.5,58.79999923706055,4258500
2021-11-16,50.77065658569336,58.13999938964844,59.470001220703125,58.060001373291016,59.08000183105469,4263400
2021-11-17,50.60474395751953,57.95000076293945,58.90999984741211,57.7599983215332,58.279998779296875,4732800
2021-11-18,49.92360305786133,57.16999816894531,58.04999923706055,56.869998931884766,57.790000915527344,4057700
2021-11-19,49.382198333740234,56.54999923706055,57.43000030517578,56.349998474121094,56.560001373291016,5009400
2021-11-22,48.73599624633789,55.810001373291016,56.5099983215332,54.970001220703125,55.560001373291016,5195400
2021-11-23,48.4565544128418,55.4900016784668,55.630001068115234,54.61000061035156,55.060001373291016,6857000
2021-11-24,48.4390869140625,55.470001220703125,55.880001068115234,55.150001525878906,55.47999954223633,3601200
2021-11-26,48.849510192871094,55.939998626708984,56.099998474121094,55.18000030517578,55.599998474121094,4336300
2021-11-29,48.37796401977539,55.400001525878906,55.939998626708984,54.58000183105469,55.66999816894531,6121000
2021-11-30,47.95880126953125,54.91999816894531,56.52000045776367,54.540000915527344,55.279998779296875,9530600
2021-12-01,47.04188537597656,53.869998931884766,55.90999984741211,53.86000061035156,55.2599983215332,7114700
2021-12-02,46.5179443359375,53.27000045776367,53.619998931884766,52.599998474121094,53.189998626708984,8483000
2021-12-03,47.74048614501953,54.66999816894531,54.970001220703125,52.880001068115234,53.349998474121094,8981500
2021-12-06,48.75345993041992,55.83000183105469,56.47999954223633,54.790000915527344,54.79999923706055,7238800
2021-12-07,49.242469787597656,56.38999938964844,56.77000045776367,55.720001220703125,55.86000061035156,5868100
2021-12-08,49.7010383605957,56.36000061035156,56.47999954223633,55.29999923706055,55.619998931884766,5540100
2021-12-09,49.56875991821289,56.209999084472656,56.25,55.310001373291016,55.869998931884766,4822300
2021-12-10,49.47175598144531,56.099998474121094,56.58000183105469,55.22999954223633,56.58000183105469,5572900
2021-12-13,50.41532516479492,57.16999816894531,57.68000030517578,56.16999816894531,56.5,9275800
2021-12-14,49.53348922729492,56.16999816894531,57.150001525878906,56.150001525878906,56.619998931884766,6865300
2021-12-15,47.82270050048828,54.22999954223633,56.11000061035156,53.15999984741211,56.099998474121094,12441800
2021-12-16,52.02912139892578,59.0,59.16999816894531,54.779998779296875,54.779998779296875,13742700
2021-12-17,52.24076461791992,59.2400016784668,60.56999969482422,58.939998626708984,59.18000030517578,22136800
2021-12-20,51.77338409423828,58.709999084472656,58.97999954223633,58.09000015258789,58.70000076293945,5313900
2021-12-21,51.30599594116211,58.18000030517578,59.099998474121094,57.7400016784668,58.970001220703125,4977200
2021-12-22,51.58819580078125,58.5,58.650001525878906,57.15999984741211,58.11000061035156,6175200
2021-12-23,52.496498107910156,59.529998779296875,59.720001220703125,58.11000061035156,58.11000061035156,6113500
2021-12-27,53.069698333740234,60.18000030517578,60.31999969482422,59.09000015258789,59.279998779296875,6444700
2021-12-28,53.16670608520508,60.290000915527344,60.97999954223633,59.95000076293945,60.13999938964844,4712700
2021-12-29,53.45771408081055,60.619998931884766,61.18000030517578,59.650001525878906,59.75,4448200
2021-12-30,54.313106536865234,61.59000015258789,61.65999984741211,60.7599983215332,60.779998779296875,4295700
2021-12-31,54.69231033325195,62.02000045776367,62.18000030517578,61.31999969482422,62.04999923706055,4517500
2022-01-03,53.775177001953125,60.97999954223633,61.75,60.900001525878906,61.16999816894531,6493800
2022-01-04,53.290164947509766,60.43000030517578,61.65999984741211,60.290000915527344,61.13999938964844,7508500
2022-01-05,53.20198440551758,60.33000183105469,61.75,60.279998779296875,60.91999816894531,7243400
2022-01-06,51.738101959228516,58.66999816894531,59.599998474121094,57.869998931884766,59.349998474121094,8537600
2022-01-07,52.4083137512207,59.43000030517578,59.66999816894531,58.790000915527344,59.439998626708984,5955000
2022-01-10,53.290164947509766,60.43000030517578,60.540000915527344,58.93000030517578,59.209999084472656,4959800
2022-01-11,53.71344757080078,60.90999984741211,60.95000076293945,59.86000061035156,60.43000030517578,5224100
2022-01-12,54.25137710571289,61.52000045776367,61.58000183105469,60.45000076293945,61.0,3978100
2022-01-13,54.07501220703125,61.31999969482422,61.869998931884766,61.220001220703125,61.470001220703125,4824100
2022-01-14,53.986820220947266,61.220001220703125,61.400001525878906,60.459999084472656,61.34000015258789,5175400
2022-01-18,54.01327896118164,61.25,61.29999923706055,60.349998474121094,60.91999816894531,4936500
2022-01-19,57.27611541748047,64.94999694824219,65.2300033569336,61.90999984741211,62.0,15819900
2022-01-20,56.297271728515625,63.84000015258789,65.48999786376953,63.709999084472656,64.66000366210938,10531600
2022-01-21,55.635887145996094,63.09000015258789,64.25,62.310001373291016,64.20999908447266,9522700
2022-01-24,55.62706756591797,63.08000183105469,63.209999084472656,61.04999923706055,62.0099983215332,8732500
2022-01-25,55.81226348876953,63.290000915527344,63.58000183105469,62.06999969482422,62.720001220703125,5808100
2022-01-26,54.401302337646484,61.689998626708984,63.91999816894531,61.2400016784668,62.59000015258789,7196000
2022-01-27,53.49299240112305,60.65999984741211,62.47999954223633,60.099998474121094,60.97999954223633,8118100
2022-01-28,52.787513732910156,59.86000061035156,60.209999084472656,58.939998626708984,60.029998779296875,7173600
2022-01-31,53.942726135253906,61.16999816894531,61.310001373291016,59.84000015258789,60.0,9477900
2022-02-01,54.083831787109375,61.33000183105469,62.0,60.88999938964844,61.66999816894531,6094700
2022-02-02,54.771671295166016,62.11000061035156,62.65999984741211,61.060001373291016,61.150001525878906,6259000
2022-02-03,54.4983024597168,61.79999923706055,62.33000183105469,61.130001068115234,62.040000915527344,4256700
2022-02-04,53.73108673095703,60.93000030517578,61.75,60.93000030517578,61.27000045776367,5396300
2022-02-07,55.88279342651367,63.369998931884766,63.5099983215332,60.93000030517578,61.45000076293945,9134700
2022-02-08,56.050357818603516,63.560001373291016,63.650001525878906,62.900001525878906,63.380001068115234,6301100
2022-02-09,55.68878936767578,63.150001525878906,63.630001068115234,62.72999954223633,62.959999084472656,4945200
2022-02-10,53.37834548950195,60.529998779296875,63.209999084472656,60.349998474121094,62.869998931884766,9089900
2022-02-11,56.314910888671875,63.86000061035156,64.27999877929688,60.310001373291016,60.58000183105469,9796200
2022-02-14,56.74700927734375,64.3499984741211,64.81999969482422,63.310001373291016,64.16999816894531,7512700
2022-02-15,55.803428649902344,63.279998779296875,63.43000030517578,62.2599983215332,62.869998931884766,6126100
2022-02-16,56.685279846191406,64.27999877929688,64.76000213623047,63.65999984741211,63.65999984741211,6022300
2022-02-17,59.74530029296875,67.75,68.01000213623047,64.62999725341797,65.22000122070312,13736600
2022-02-18,59.67475509643555,67.66999816894531,68.11000061035156,66.66999816894531,67.41000366210938,9125400
2022-02-22,59.23383331298828,67.16999816894531,68.30999755859375,66.55999755859375,68.0,8804200
2022-02-23,60.18622970581055,68.25,68.56999969482422,66.70999908447266,67.0,9655700
2022-02-24,58.83699417114258,66.72000122070312,70.37000274658203,65.41999816894531,70.33999633789062,14080500
2022-02-25,59.87759017944336,67.9000015258789,68.41000366210938,65.7300033569336,65.95999908447266,9220600
2022-02-28,58.3784294128418,66.19999694824219,68.4000015258789,65.69000244140625,68.29000091552734,13896700
2022-03-01,60.8564453125,69.01000213623047,69.13999938964844,66.7699966430664,66.94000244140625,9955800
2022-03-02,61.544273376464844,69.79000091552734,70.0,67.2300033569336,67.66999816894531,10780700
2022-03-03,62.3291130065918,70.68000030517578,70.80999755859375,69.18000030517578,69.66000366210938,8635300
2022-03-04,65.5037841796875,74.27999877929688,74.66999816894531,70.63999938964844,70.81999969482422,12751300
2022-03-07,68.65198516845703,77.8499984741211,78.06999969482422,73.5199966430664,74.41999816894531,14450700
2022-03-08,68.44033813476562,77.61000061035156,80.75,76.58999633789062,78.0,17222500
2022-03-09,67.47224426269531,75.97000122070312,76.16000366210938,72.80000305175781,73.9800033569336,10892600
2022-03-10,68.63572692871094,77.27999877929688,78.98999786376953,76.41000366210938,77.0199966430664,10791700
2022-03-11,68.28935241699219,76.88999938964844,77.58999633789062,75.0999984741211,75.36000061035156,6808600
2022-03-14,65.49169921875,73.73999786376953,74.86000061035156,72.37000274658203,74.66000366210938,10317500
2022-03-15,65.16310119628906,73.37000274658203,74.44999694824219,71.80000305175781,72.11000061035156,9793500
2022-03-16,64.48809814453125,72.61000061035156,73.38999938964844,70.91000366210938,73.05999755859375,9531500
2022-03-17,65.10978698730469,73.30999755859375,74.58000183105469,72.83999633789062,73.31999969482422,8209800
2022-03-18,65.68708038330078,73.95999908447266,74.4000015258789,72.44000244140625,72.97000122070312,24948600
2022-03-21,67.76535034179688,76.30000305175781,77.3499984741211,74.68000030517578,74.79000091552734,7061600
2022-03-22,67.52554321289062,76.02999877929688,76.70999908447266,74.66000366210938,76.51000213623047,6073600
2022-03-23,70.08341217041016,78.91000366210938,78.91999816894531,76.31999969482422,76.31999969482422,8499100
2022-03-24,69.47946166992188,78.2300033569336,80.22000122070312,77.9000015258789,79.48999786376953,7088400
2022-03-25,70.11894226074219,78.94999694824219,79.0,77.19000244140625,77.41999816894531,3739400
2022-03-28,69.39952087402344,78.13999938964844,78.87000274658203,77.7699966430664,77.86000061035156,4896300
2022-03-29,69.763671875,78.55000305175781,78.58000183105469,75.12999725341797,75.7699966430664,6554400
2022-03-30,71.01596069335938,79.95999908447266,80.19999694824219,78.72000122070312,78.79000091552734,5008800
2022-03-31,70.56300354003906,79.44999694824219,81.13999938964844,79.44999694824219,79.87999725341797,7115500
2022-04-01,73.5205078125,82.77999877929688,83.0199966430664,78.73999786376953,78.79000091552734,7784800
2022-04-04,72.16165161132812,81.25,83.72000122070312,79.83000183105469,83.51000213623047,7003800
2022-04-05,70.92713928222656,79.86000061035156,82.77999877929688,79.38999938964844,81.37000274658203,7705900
2022-04-06,70.6429214477539,79.54000091552734,81.37999725341797,79.16000366210938,80.43000030517578,6880200
2022-04-07,71.96627044677734,81.02999877929688,81.61000061035156,79.5199966430664,79.87000274658203,6027600
2022-04-08,72.93434143066406,82.12000274658203,82.63999938964844,81.38999938964844,81.91999816894531,4196700
2022-04-11,72.2416000366211,81.33999633789062,83.91000366210938,80.31999969482422,83.25,5318800
2022-04-12,73.2718276977539,82.5,83.75,81.54000091552734,82.22000122070312,4882500
2022-04-13,74.8705062866211,84.30000305175781,84.31999969482422,82.61000061035156,83.30000305175781,6379600
2022-04-14,75.28791046142578,84.7699966430664,85.29000091552734,83.48999786376953,83.73999786376953,5672400
2022-04-18,75.86522674560547,85.41999816894531,86.37000274658203,85.0999984741211,85.55000305175781,5513800
2022-04-19,73.59156799316406,82.86000061035156,84.81999969482422,82.6500015258789,83.80999755859375,6192800
2022-04-20,73.35175323486328,82.58999633789062,83.04000091552734,81.1500015258789,82.37000274658203,6728400
