Date,Adj Close,Close,High,Low,Open,Volume
2021-08-02,151.8456268310547,193.11000061035156,195.1699981689453,192.6999969482422,193.80999755859375,1104900
2021-08-03,153.15093994140625,194.77000427246094,194.94000244140625,192.50999450683594,193.22999572753906,1038500
2021-08-04,153.4418182373047,195.13999938964844,195.72000122070312,192.80999755859375,195.3000030517578,1291800
2021-08-05,152.90716552734375,194.4600067138672,196.0,192.63999938964844,195.97000122070312,1121700
2021-08-06,153.1745147705078,194.8000030517578,195.3800048828125,193.02000427246094,193.2100067138672,1171300
2021-08-09,152.7184600830078,194.22000122070312,195.27999877929688,193.6300048828125,194.6999969482422,874700
2021-08-10,150.1629180908203,190.97000122070312,195.0,190.8699951171875,194.8000030517578,1090900
2021-08-11,150.9334716796875,191.9499969482422,192.7899932861328,191.0,191.85000610351562,910800
2021-08-12,152.00289916992188,193.30999755859375,194.02000427246094,191.52000427246094,192.3300018310547,652300
2021-08-13,153.1587677001953,194.77999877929688,194.91000366210938,193.16000366210938,194.0,778900
2021-08-16,153.30030822753906,194.9600067138672,196.07000732421875,193.89999389648438,195.0,1216400
2021-08-17,154.7786102294922,196.83999633789062,197.66000366210938,194.4499969482422,194.72000122070312,1100500
2021-08-18,152.5926513671875,194.05999755859375,196.5399932861328,193.99000549316406,196.52000427246094,1250800
2021-08-19,155.61996459960938,197.91000366210938,198.41000366210938,193.32000732421875,194.22000122070312,1055600
2021-08-20,155.7300567626953,198.0500030517578,200.38999938964844,196.77999877929688,197.5500030517578,1558000
2021-08-23,154.0866241455078,195.9600067138672,198.72000122070312,195.57000732421875,198.1199951171875,1336000
2021-08-24,151.38954162597656,192.52999877929688,196.1199951171875,192.3000030517578,196.11000061035156,1353900
2021-08-25,149.6361083984375,190.3000030517578,192.5800018310547,189.92999267578125,192.50999450683594,1404300
2021-08-26,149.18788146972656,189.72999572753906,191.7899932861328,189.4499969482422,190.61000061035156,1790300
2021-08-27,150.1629180908203,190.97000122070312,191.27999877929688,189.35000610351562,190.39999389648438,1437600
2021-08-30,151.2165985107422,192.30999755859375,192.75,190.67999267578125,191.02999877929688,1429500
2021-08-31,153.08799743652344,194.69000244140625,194.94000244140625,191.02999877929688,192.1699981689453,2023300
2021-09-01,155.65142822265625,197.9499969482422,198.16000366210938,194.4600067138672,194.8699951171875,1345300
2021-09-02,155.6121063232422,197.89999389648438,198.5,195.57000732421875,198.0399932861328,1454200
2021-09-03,156.08389282226562,198.5,198.63999938964844,194.5399932861328,197.50999450683594,1320700
2021-09-07,153.75637817382812,195.5399932861328,198.5,193.8300018310547,198.5,1472100
2021-09-08,154.54270935058594,196.5399932861328,197.25,193.42999267578125,194.0,1534700
2021-09-09,151.3345184326172,192.4600067138672,196.2899932861328,192.32000732421875,196.02000427246094,1516400
2021-09-10,148.1106414794922,188.36000061035156,191.39999389648438,187.58999633789062,190.85000610351562,2294500
2021-09-13,149.26651000976562,189.8300018310547,191.0800018310547,188.5800018310547,189.75,1812500
2021-09-14,149.86044311523438,189.25,190.82000732421875,188.5500030517578,189.8699951171875,1608200
2021-09-15,149.38528442382812,188.64999389648438,190.52000427246094,188.47999572753906,189.92999267578125,1845400
2021-09-16,149.836669921875,189.22000122070312,189.86000061035156,186.6999969482422,188.33999633789062,1375700
2021-09-17,149.2982177734375,188.5399932861328,189.83999633789062,187.60000610351562,188.07000732421875,2503100
2021-09-20,148.23709106445312,187.1999969482422,189.4499969482422,185.25999450683594,187.47999572753906,1174100
2021-09-21,148.6963653564453,187.77999877929688,189.52000427246094,187.22000122070312,187.97000122070312,1053400
2021-09-22,148.4429931640625,187.4600067138672,188.8699951171875,187.14999389648438,188.1999969482422,978700
2021-09-23,145.98818969726562,184.36000061035156,187.9199981689453,183.30999755859375,187.4499969482422,1651800
2021-09-24,144.17483520507812,182.07000732421875,184.86000061035156,180.49000549316406,184.0,1622200
2021-09-27,140.3580322265625,177.25,182.0,176.94000244140625,180.8699951171875,2153600
2021-09-28,138.62387084960938,175.05999755859375,176.7899932861328,173.49000549316406,174.8699951171875,2823500
2021-09-29,139.1860809326172,175.77000427246094,176.97000122070312,174.6999969482422,175.7899932861328,1377800
2021-09-30,137.2460174560547,173.32000732421875,176.72000122070312,173.13999938964844,176.38999938964844,1701300
2021-10-01,137.0084686279297,173.02000427246094,174.5800018310547,172.3300018310547,173.8300018310547,1457400
2021-10-04,137.51519775390625,173.66000366210938,174.5800018310547,171.77999877929688,172.35000610351562,1462500
2021-10-05,136.55706787109375,172.4499969482422,174.08999633789062,171.14999389648438,173.8000030517578,1514400
2021-10-06,138.05369567871094,174.33999633789062,174.5500030517578,170.27000427246094,171.6999969482422,1250400
2021-10-07,136.87387084960938,172.85000610351562,176.77000427246094,172.58999633789062,175.00999450683594,947200
2021-10-08,134.47450256347656,169.82000732421875,172.74000549316406,169.47000122070312,172.74000549316406,971700
2021-10-11,133.6350860595703,168.75999450683594,170.60000610351562,168.25,169.5399932861328,1202900
2021-10-12,135.09213256835938,170.60000610351562,171.25,168.55999755859375,169.39999389648438,1478700
2021-10-13,134.3953094482422,169.72000122070312,170.36000061035156,166.30999755859375,169.3300018310547,2809700
